518, 1, 158, 0, 2, 9, 4, 30, 84705
519, 79, 76, 1, 3, 5, 6, 86, 709567
520, 80, 227, 0, 3, 1, 2, 53, 348707
521, 12, 14, 0, 1, 6, 6, 17, 910170
522, 0, 56, 1, 4, 4, 2, 44, 655107
523, 6, 160, 0, 1, 6, 8, 37, 119833
524, 10, 296, 1, 4, 5, 3, 27, 271126
525, 99, 264, 0, 1, 9, 3, 45, 576762
526, 95, 179, 0, 4, 3, 8, 71, 303827
527, 16, 148, 0, 2, 5, 6, 37, 585505
528, 70, 334, 1, 1, 3, 8, 92, 967771
529, 28, 290, 1, 4, 8, 3, 34, 938116
530, 17, 148, 0, 4, 8, 10, 51, 116220
531, 58, 284, 0, 3, 1, 10, 8, 860421
532, 60, 221, 1, 4, 5, 6, 21, 645148
533, 36, 261, 0, 4, 8, 10, 8, 833737
534, 22, 304, 0, 2, 6, 9, 16, 666668
535, 70, 297, 1, 4, 4, 4, 68, 420220
536, 69, 259, 0, 2, 2, 5, 40, 951189
537, 43, 146, 1, 3, 9, 10, 41, 931426
538, 98, 147, 0, 2, 7, 6, 91, 880446
539, 75, 141, 1, 2, 3, 2, 55, 222309
540, 6, 190, 1, 4, 10, 6, 99, 171428
541, 29, 114, 0, 4, 5, 4, 74, 235095
542, 9, 182, 0, 1, 5, 1, 26, 161586
543, 16, 289, 1, 4, 5, 1, 28, 134468
544, 69, 29, 1, 4, 7, 5, 32, 738940
545, 65, 294, 1, 1, 2, 3, 48, 293012
546, 29, 346, 0, 2, 2, 10, 95, 423442
547, 26, 230, 1, 1, 2, 8, 88, 565714
548, 34, 62, 1, 3, 9, 10, 69, 278814
549, 2, 305, 0, 3, 2, 1, 74, 15772
550, 51, 111, 1, 4, 6, 6, 49, 401504
551, 50, 261, 0, 3, 5, 3, 13, 290243
552, 83, 323, 0, 1, 8, 8, 61, 583444
553, 47, 174, 0, 1, 2, 6, 80, 135817
554, 52, 293, 1, 3, 3, 1, 36, 415976
555, 49, 130, 1, 4, 1, 1, 77, 679969
556, 48, 198, 0, 1, 3, 8, 49, 465321
557, 33, 11, 1, 1, 4, 5, 18, 981491
558, 53, 64, 0, 3, 2, 2, 97, 328848
559, 60, 302, 1, 3, 8, 4, 26, 306744
560, 60, 268, 0, 3, 6, 10, 87, 257661
561, 10, 56, 0, 2, 2, 2, 16, 733401
562, 51, 98, 0, 2, 1, 9, 62, 622917
563, 52, 50, 1, 3, 8, 4, 42, 521368
564, 88, 190, 1, 1, 9, 2, 68, 949949
565, 100, 146, 1, 4, 8, 6, 51, 114542
566, 54, 238, 0, 3, 10, 8, 73, 81992
567, 97, 235, 0, 2, 9, 8, 8, 887828
568, 67, 163, 1, 2, 8, 1, 9, 386520
569, 26, 259, 0, 2, 5, 3, 73, 250909
570, 49, 231, 0, 1, 7, 6, 64, 420436
571, 78, 173, 1, 2, 5, 7, 64, 854680
572, 67, 147, 0, 1, 5, 5, 17, 836331
573, 25, 108, 0, 2, 9, 5, 92, 511415
574, 47, 89, 0, 2, 4, 6, 65, 240945
575, 99, 225, 0, 3, 7, 3, 23, 495753
576, 47, 288, 1, 1, 1, 9, 44, 69846
577, 57, 191, 0, 2, 3, 9, 75, 829017
578, 54, 118, 0, 4, 8, 2, 59, 205744
579, 25, 166, 0, 1, 9, 6, 55, 690595
580, 2, 98, 1, 3, 10, 9, 58, 222681
581, 88, 146, 0, 3, 4, 8, 46, 267483
582, 23, 235, 0, 1, 1, 10, 11, 201929
583, 81, 213, 0, 1, 5, 9, 62, 986423
584, 16, 220, 1, 4, 6, 5, 87, 337841
585, 56, 291, 1, 4, 5, 4, 49, 965629
586, 99, 309, 0, 3, 9, 9, 15, 10589
587, 29, 226, 0, 4, 5, 4, 43, 439109
588, 30, 237, 1, 3, 9, 6, 60, 926190
589, 6, 139, 0, 4, 3, 9, 77, 368331
590, 72, 129, 0, 4, 4, 3, 53, 287885
591, 67, 192, 0, 4, 8, 3, 62, 571253
592, 80, 40, 1, 3, 1, 7, 56, 811437
593, 93, 55, 0, 4, 4, 4, 84, 715000
594, 2, 61, 0, 1, 10, 2, 63, 501739
595, 34, 254, 1, 1, 6, 7, 63, 403275
596, 91, 10, 1, 3, 6, 2, 38, 700392
597, 100, 270, 1, 2, 5, 7, 96, 438144
598, 77, 310, 1, 4, 2, 3, 31, 17877
599, 37, 316, 0, 4, 4, 1, 74, 508724
600, 3, 322, 1, 1, 8, 9, 72, 121472
601, 95, 304, 0, 2, 6, 9, 40, 418696
602, 0, 186, 1, 2, 10, 3, 48, 709650
603, 24, 216, 1, 1, 9, 5, 67, 592193
604, 62, 60, 1, 1, 2, 7, 57, 690659
605, 29, 151, 1, 2, 3, 10, 12, 110292
606, 33, 64, 1, 3, 1, 2, 22, 837212
607, 42, 157, 1, 2, 10, 3, 7, 759597
608, 88, 264, 1, 2, 2, 8, 98, 251269
609, 66, 198, 1, 2, 4, 10, 32, 163626
610, 52, 286, 0, 4, 6, 6, 18, 389340
611, 8, 342, 0, 3, 2, 5, 49, 442550
612, 25, 277, 0, 4, 4, 10, 45, 60829
613, 35, 164, 0, 4, 10, 2, 32, 953498
614, 24, 29, 0, 2, 2, 6, 46, 150186
615, 28, 180, 1, 1, 7, 6, 33, 368066
616, 14, 82, 0, 3, 5, 6, 72, 910631
617, 42, 188, 1, 2, 9, 8, 77, 808528
618, 82, 256, 0, 2, 8, 9, 44, 177189
619, 70, 117, 0, 4, 4, 9, 71, 506433
620, 16, 50, 0, 4, 9, 9, 21, 544997
621, 100, 251, 0, 4, 10, 3, 5, 978724
622, 59, 186, 0, 2, 4, 4, 39, 742431
623, 10, 305, 0, 2, 7, 10, 91, 931809
624, 10, 158, 0, 2, 7, 3, 82, 366546
625, 54, 41, 0, 2, 8, 6, 90, 842387
626, 79, 222, 0, 2, 9, 6, 42, 58118
627, 7, 187, 1, 4, 2, 7, 13, 945082
628, 7, 63, 0, 3, 5, 4, 94, 17845
629, 97, 234, 1, 3, 8, 9, 87, 154960
630, 31, 85, 1, 2, 1, 8, 24, 272909
631, 41, 35, 1, 1, 1, 3, 30, 805358
632, 10, 346, 1, 2, 9, 7, 29, 259065
633, 40, 100, 0, 4, 1, 8, 60, 961665
634, 89, 14, 1, 1, 7, 8, 70, 446084
635, 91, 338, 1, 4, 3, 7, 32, 180407
636, 42, 165, 0, 3, 5, 10, 4, 386821
637, 75, 307, 0, 4, 1, 1, 53, 579453
638, 69, 244, 1, 1, 3, 8, 73, 458483
639, 36, 81, 1, 1, 8, 5, 29, 787927
640, 31, 170, 0, 3, 2, 9, 13, 425695
641, 57, 325, 1, 1, 5, 3, 75, 215369
642, 87, 127, 0, 4, 8, 2, 2, 374600
643, 60, 22, 0, 1, 6, 7, 24, 385043
644, 100, 139, 1, 2, 10, 1, 98, 487992
645, 88, 340, 0, 2, 3, 3, 100, 522747
646, 17, 318, 0, 2, 9, 10, 48, 935176
647, 90, 95, 1, 1, 9, 7, 17, 68999
648, 95, 166, 1, 3, 4, 5, 82, 166531
649, 41, 187, 0, 1, 5, 3, 62, 952676
650, 93, 160, 1, 2, 2, 10, 26, 662419
651, 28, 96, 1, 4, 9, 4, 21, 603119
652, 46, 302, 0, 3, 7, 9, 53, 388618
653, 94, 24, 0, 1, 2, 3, 28, 815574
654, 68, 182, 0, 1, 5, 8, 70, 417560
655, 22, 306, 0, 3, 3, 9, 22, 173944
656, 77, 22, 0, 3, 10, 7, 91, 922360
657, 1, 101, 1, 3, 6, 7, 2, 294643
658, 96, 136, 1, 2, 4, 9, 44, 876258
659, 28, 279, 1, 2, 5, 10, 26, 841061
660, 18, 226, 1, 4, 3, 2, 68, 289301
661, 7, 219, 0, 3, 4, 6, 72, 597242
662, 24, 120, 1, 2, 1, 5, 66, 736672
663, 44, 273, 1, 3, 4, 1, 59, 671821
664, 16, 284, 0, 4, 9, 6, 24, 333127
665, 2, 303, 0, 1, 3, 9, 86, 269626
666, 83, 284, 1, 3, 1, 2, 69, 886874
667, 4, 202, 0, 4, 5, 1, 71, 72060
668, 93, 20, 1, 3, 10, 4, 20, 667652
669, 45, 31, 0, 4, 1, 8, 53, 798828
670, 17, 213, 1, 3, 4, 7, 46, 488661
671, 48, 179, 1, 4, 5, 7, 65, 560246
672, 81, 134, 0, 3, 4, 5, 27, 789744
673, 3, 220, 1, 4, 2, 10, 52, 37205
674, 48, 325, 1, 3, 10, 3, 24, 259929
675, 4, 288, 0, 1, 1, 1, 98, 564650
676, 10, 75, 0, 2, 9, 8, 77, 903790
677, 24, 211, 1, 3, 5, 5, 86, 35607
678, 15, 196, 1, 2, 1, 10, 63, 300493
679, 29, 259, 1, 2, 3, 7, 100, 322471
680, 27, 132, 0, 4, 9, 2, 58, 931810
681, 23, 84, 0, 2, 2, 1, 21, 796944
682, 3, 278, 1, 3, 4, 6, 7, 735756
683, 57, 60, 0, 4, 10, 7, 77, 184957
684, 3, 303, 0, 2, 10, 4, 74, 651784
685, 64, 230, 1, 2, 9, 1, 4, 612119
686, 63, 193, 0, 3, 3, 5, 44, 504892
687, 96, 57, 1, 1, 6, 2, 63, 104463
688, 83, 326, 0, 4, 7, 7, 45, 991641
689, 0, 308, 0, 4, 2, 5, 12, 611932
690, 6, 85, 1, 3, 5, 4, 7, 697650
691, 80, 47, 1, 3, 7, 1, 64, 276025
692, 6, 217, 1, 1, 2, 10, 12, 378853
693, 68, 312, 0, 3, 7, 4, 99, 996466
694, 4, 251, 1, 3, 9, 8, 6, 95662
695, 30, 244, 1, 4, 4, 2, 63, 333845
696, 21, 271, 0, 1, 7, 6, 5, 641253
697, 39, 21, 0, 4, 10, 10, 3, 202364
698, 51, 76, 0, 1, 6, 3, 59, 898297
699, 72, 108, 1, 3, 8, 9, 52, 349320
700, 92, 218, 0, 1, 9, 1, 2, 519024
701, 34, 213, 0, 4, 2, 1, 15, 979419
702, 3, 34, 0, 1, 5, 1, 9, 884497
703, 89, 162, 0, 1, 7, 6, 24, 41030
704, 62, 216, 0, 3, 1, 4, 90, 99734
705, 86, 204, 0, 1, 3, 6, 54, 633915
706, 16, 248, 0, 4, 4, 7, 24, 194718
707, 73, 289, 1, 4, 10, 6, 97, 472185
708, 31, 317, 0, 4, 5, 3, 37, 745682
709, 64, 236, 0, 3, 10, 4, 10, 155026
710, 56, 73, 1, 3, 4, 2, 56, 621470
711, 48, 322, 0, 3, 5, 6, 13, 990028
712, 98, 79, 1, 2, 4, 6, 16, 751322
713, 25, 174, 1, 3, 4, 1, 71, 992400
714, 5, 51, 0, 3, 3, 7, 70, 140645
715, 43, 187, 1, 4, 4, 6, 43, 118263
716, 22, 50, 1, 4, 6, 8, 69, 391876
717, 83, 345, 1, 4, 8, 1, 87, 480105
718, 54, 99, 0, 4, 9, 1, 72, 188155
719, 85, 300, 1, 3, 2, 5, 79, 772921
720, 72, 316, 1, 4, 8, 4, 90, 207591
721, 73, 31, 0, 3, 10, 1, 80, 916979
722, 42, 63, 1, 3, 7, 3, 80, 865520
723, 33, 151, 1, 1, 5, 3, 29, 145683
724, 28, 268, 1, 2, 6, 4, 98, 587698
725, 68, 157, 0, 3, 4, 9, 16, 938898
726, 53, 279, 1, 1, 3, 7, 77, 915898
727, 39, 203, 1, 2, 7, 6, 9, 54723
728, 59, 199, 1, 4, 3, 6, 72, 568889
729, 24, 224, 0, 2, 2, 8, 25, 968161
730, 63, 58, 0, 4, 8, 6, 11, 97249
731, 14, 287, 0, 4, 2, 9, 83, 630059
732, 17, 335, 1, 3, 4, 5, 27, 654283
733, 50, 113, 1, 2, 10, 8, 98, 472954
734, 47, 249, 0, 1, 5, 10, 82, 347062
735, 79, 272, 0, 3, 4, 10, 36, 988244
736, 64, 47, 0, 2, 5, 3, 12, 146125
737, 28, 244, 1, 3, 2, 3, 27, 183580
738, 30, 343, 1, 1, 6, 5, 66, 511954
739, 2, 313, 1, 4, 7, 10, 59, 547142
740, 27, 251, 1, 1, 2, 9, 80, 478971
741, 95, 95, 1, 1, 6, 2, 17, 156522
742, 59, 333, 0, 4, 5, 3, 44, 509613
743, 80, 304, 1, 2, 9, 3, 72, 361160
744, 45, 203, 1, 4, 6, 9, 96, 494431
745, 84, 226, 1, 1, 9, 7, 38, 947866
746, 70, 174, 1, 4, 3, 3, 90, 294848
747, 3, 262, 1, 1, 9, 1, 51, 13958
748, 50, 231, 0, 4, 10, 5, 22, 460052
749, 86, 256, 0, 4, 9, 1, 64, 463088
750, 29, 246, 1, 4, 6, 2, 90, 774661
751, 3, 273, 0, 1, 1, 1, 88, 986063
752, 98, 186, 1, 1, 6, 10, 64, 313856
753, 1, 340, 1, 1, 2, 3, 37, 27676
754, 7, 112, 1, 3, 10, 8, 63, 688902
755, 84, 334, 0, 3, 7, 2, 59, 895159
756, 45, 113, 1, 3, 3, 2, 65, 502655
757, 86, 321, 1, 2, 2, 1, 75, 22636
758, 54, 315, 0, 3, 9, 8, 97, 771786
759, 97, 101, 1, 3, 10, 4, 81, 914954
760, 98, 44, 0, 2, 7, 10, 18, 93766
761, 49, 332, 1, 2, 9, 5, 6, 648228
762, 52, 92, 1, 3, 1, 6, 65, 316812
763, 37, 240, 1, 2, 10, 5, 28, 161578
764, 45, 296, 1, 1, 7, 4, 53, 372764
765, 47, 81, 1, 4, 6, 1, 84, 266318
766, 29, 166, 0, 3, 10, 8, 29, 453238
767, 19, 276, 1, 1, 4, 8, 18, 670386
768, 32, 207, 0, 1, 9, 8, 63, 289071
769, 95, 286, 1, 2, 3, 2, 54, 110191
770, 49, 81, 0, 1, 2, 9, 99, 948570
771, 3, 78, 0, 3, 5, 3, 82, 197687
772, 49, 121, 0, 1, 4, 4, 93, 92365
773, 42, 53, 0, 2, 10, 5, 25, 594101
774, 32, 302, 1, 3, 8, 7, 5, 581124
775, 64, 250, 0, 2, 3, 9, 40, 142179
776, 26, 103, 1, 4, 7, 8, 14, 699088
777, 2, 167, 1, 1, 5, 10, 59, 162879
778, 84, 194, 1, 2, 6, 1, 85, 938612
779, 18, 350, 0, 3, 6, 10, 5, 74970
780, 79, 177, 0, 1, 8, 3, 78, 874199
781, 68, 269, 0, 3, 2, 7, 14, 154611
782, 21, 102, 1, 3, 4, 7, 6, 98266
783, 26, 94, 1, 2, 9, 10, 15, 895990
784, 26, 49, 0, 2, 1, 4, 89, 385994
785, 25, 237, 0, 3, 1, 10, 33, 627442
786, 11, 325, 0, 1, 3, 7, 8, 451518
787, 15, 119, 0, 4, 10, 8, 76, 24553
788, 91, 338, 0, 1, 7, 10, 19, 157649
789, 89, 252, 0, 2, 5, 2, 29, 866486
790, 100, 88, 1, 2, 9, 1, 68, 641691
791, 10, 255, 0, 4, 3, 9, 30, 719634
792, 6, 227, 1, 2, 6, 4, 89, 128864
793, 55, 263, 0, 2, 8, 2, 76, 450797
794, 17, 262, 0, 1, 7, 3, 24, 180681
795, 91, 95, 0, 4, 2, 1, 91, 525405
796, 11, 30, 1, 3, 8, 2, 69, 701280
797, 22, 201, 1, 4, 10, 4, 63, 354516
798, 60, 254, 1, 3, 5, 2, 66, 19789
799, 86, 134, 0, 3, 3, 4, 18, 129446
800, 5, 177, 1, 3, 3, 6, 33, 599905
801, 94, 265, 0, 3, 4, 4, 11, 991043
802, 94, 347, 0, 2, 7, 7, 41, 949529
803, 60, 100, 1, 3, 10, 7, 80, 256228
804, 3, 11, 1, 1, 1, 9, 68, 773894
805, 5, 274, 1, 4, 9, 9, 83, 977297
806, 39, 285, 1, 4, 7, 9, 77, 143941
807, 41, 239, 0, 4, 3, 10, 19, 467341
808, 82, 153, 1, 4, 4, 3, 10, 277751
809, 86, 76, 1, 2, 1, 2, 79, 207689
810, 50, 221, 1, 1, 8, 4, 62, 859454
811, 70, 123, 1, 1, 1, 2, 29, 238836
812, 51, 249, 1, 4, 2, 2, 31, 818940
813, 23, 72, 0, 4, 3, 7, 55, 717071
814, 42, 287, 0, 3, 10, 3, 48, 914934
815, 91, 83, 1, 2, 10, 5, 88, 744949
816, 96, 284, 0, 4, 10, 5, 23, 962961
817, 45, 80, 0, 1, 5, 8, 91, 316335
818, 41, 162, 0, 1, 10, 5, 20, 858467
819, 2, 161, 1, 4, 10, 9, 90, 523386
820, 71, 12, 0, 4, 6, 10, 91, 852227
821, 97, 319, 1, 1, 7, 5, 80, 161080
822, 80, 320, 0, 3, 6, 9, 24, 604975
823, 44, 329, 0, 4, 4, 3, 74, 928463
824, 57, 232, 1, 3, 6, 9, 82, 675012
825, 0, 94, 1, 4, 6, 1, 52, 618507
826, 91, 192, 0, 1, 4, 4, 10, 871697
827, 9, 253, 0, 2, 1, 1, 84, 819893
828, 53, 160, 0, 3, 1, 4, 95, 434110
829, 90, 281, 0, 1, 8, 7, 89, 216229
830, 44, 93, 0, 4, 9, 7, 45, 910769
831, 65, 349, 1, 3, 5, 2, 57, 392384
832, 18, 39, 0, 4, 4, 5, 68, 52619
833, 39, 109, 1, 1, 1, 1, 26, 62290
834, 7, 28, 0, 1, 7, 9, 97, 657829
835, 28, 325, 1, 1, 9, 1, 67, 48284
836, 54, 180, 0, 4, 7, 10, 29, 436469
837, 86, 137, 1, 2, 9, 1, 63, 589693
838, 26, 219, 1, 3, 4, 5, 6, 682178
839, 53, 33, 1, 4, 5, 9, 8, 927720
840, 37, 142, 0, 2, 5, 5, 48, 952949
841, 71, 194, 0, 1, 6, 6, 44, 591782
842, 90, 239, 1, 1, 6, 2, 12, 784424
843, 34, 213, 0, 3, 2, 5, 23, 349178
844, 87, 135, 1, 1, 4, 1, 38, 625628
845, 76, 113, 0, 2, 8, 3, 94, 235807
846, 48, 192, 1, 1, 3, 8, 64, 12734
847, 59, 71, 0, 3, 6, 6, 40, 312026
848, 58, 170, 1, 3, 8, 9, 20, 734153
849, 83, 209, 1, 3, 3, 10, 3, 388459
850, 90, 160, 1, 4, 7, 2, 9, 448052
851, 43, 209, 1, 4, 2, 10, 95, 627631
852, 97, 73, 1, 3, 4, 2, 21, 373036
853, 50, 111, 0, 2, 6, 3, 33, 891846
854, 59, 326, 0, 2, 10, 8, 87, 356434
855, 13, 14, 0, 4, 9, 1, 48, 372781
856, 55, 316, 1, 4, 6, 3, 45, 345325
857, 94, 53, 0, 2, 5, 8, 31, 389537
858, 72, 67, 0, 3, 1, 4, 58, 20359
859, 6, 48, 1, 1, 9, 3, 7, 287262
860, 34, 290, 1, 3, 7, 5, 32, 568575
861, 74, 206, 0, 4, 6, 10, 85, 793824
862, 14, 85, 1, 3, 6, 7, 78, 764549
863, 54, 257, 0, 3, 4, 6, 41, 966695
864, 96, 144, 0, 4, 10, 2, 30, 140904
865, 24, 64, 0, 4, 9, 10, 67, 471916
866, 59, 114, 1, 2, 1, 6, 91, 95975
867, 38, 130, 0, 4, 5, 6, 81, 323615
868, 18, 45, 0, 1, 10, 9, 3, 819368
869, 21, 292, 0, 2, 7, 2, 13, 640406
870, 64, 344, 0, 3, 6, 9, 50, 391683
871, 45, 106, 0, 2, 7, 5, 91, 56772
872, 36, 293, 0, 4, 6, 6, 68, 327276
873, 96, 232, 1, 4, 6, 4, 64, 268314
874, 37, 120, 1, 1, 9, 8, 29, 487845
875, 90, 180, 0, 1, 2, 6, 11, 23103
876, 88, 210, 0, 2, 4, 9, 60, 953831
877, 43, 222, 0, 3, 8, 9, 74, 345014
878, 7, 29, 1, 3, 3, 10, 82, 949239
879, 55, 95, 0, 1, 9, 5, 9, 113492
880, 38, 270, 1, 4, 9, 5, 11, 670883
881, 56, 270, 1, 4, 1, 7, 77, 843084
882, 92, 217, 1, 3, 2, 9, 84, 370310
883, 91, 125, 1, 2, 10, 10, 21, 921203
884, 18, 287, 0, 4, 9, 2, 25, 742351
885, 81, 138, 1, 4, 5, 2, 48, 801954
886, 1, 77, 1, 3, 6, 3, 59, 196299
887, 50, 56, 0, 1, 4, 4, 56, 34094
888, 72, 150, 1, 3, 10, 1, 74, 153730
889, 94, 190, 1, 3, 3, 8, 91, 834999
890, 91, 288, 0, 2, 3, 9, 19, 139266
891, 47, 115, 0, 4, 5, 4, 68, 332480
892, 18, 32, 0, 3, 10, 7, 14, 212420
893, 79, 273, 0, 4, 2, 9, 82, 229257
894, 100, 76, 0, 2, 9, 10, 61, 570875
895, 27, 82, 0, 2, 10, 10, 99, 183360
896, 54, 73, 1, 2, 4, 2, 38, 442585
897, 46, 22, 0, 4, 8, 1, 2, 46764
898, 38, 271, 0, 1, 5, 10, 83, 155984
899, 26, 32, 1, 1, 10, 8, 60, 800656
900, 70, 219, 1, 1, 4, 8, 4, 558229
901, 25, 263, 1, 4, 8, 8, 13, 132598
902, 72, 182, 0, 2, 3, 5, 71, 634481
903, 66, 280, 0, 4, 5, 10, 99, 927379
904, 41, 232, 0, 3, 8, 3, 86, 317836
905, 65, 59, 0, 2, 6, 6, 5, 565243
906, 10, 294, 0, 1, 1, 7, 88, 389481
907, 76, 204, 0, 1, 5, 7, 41, 249371
908, 4, 175, 1, 3, 4, 8, 63, 943933
909, 8, 307, 0, 2, 1, 1, 33, 248872
910, 34, 141, 0, 3, 3, 3, 42, 971169
911, 63, 46, 0, 3, 3, 2, 84, 545416
912, 4, 45, 0, 3, 8, 3, 67, 713423
913, 38, 236, 0, 2, 7, 9, 97, 595002
914, 20, 288, 0, 3, 3, 2, 61, 559608
915, 56, 224, 0, 2, 7, 5, 38, 547428
916, 23, 249, 0, 1, 9, 10, 34, 641025
917, 37, 132, 1, 2, 9, 4, 29, 616409
918, 11, 185, 1, 1, 4, 2, 81, 858757
919, 7, 206, 0, 4, 3, 8, 17, 931466
920, 50, 181, 1, 3, 2, 9, 13, 887917
921, 76, 24, 0, 2, 2, 3, 49, 898935
922, 77, 117, 0, 2, 2, 9, 63, 835721
923, 74, 349, 1, 1, 9, 8, 67, 524383
924, 100, 31, 0, 2, 1, 10, 2, 676431
925, 22, 166, 1, 3, 7, 10, 78, 926694
926, 56, 56, 1, 3, 1, 10, 98, 406771
927, 39, 236, 1, 3, 9, 7, 99, 793902
928, 7, 19, 1, 4, 1, 9, 79, 85189
929, 47, 207, 1, 3, 9, 5, 91, 374028
930, 62, 221, 1, 1, 5, 8, 9, 447903
931, 2, 318, 0, 1, 1, 9, 58, 985038
932, 4, 133, 1, 3, 5, 1, 95, 478013
933, 11, 157, 1, 1, 10, 7, 11, 337921
934, 60, 246, 1, 3, 2, 9, 46, 474332
935, 63, 63, 0, 1, 7, 1, 6, 129238
936, 63, 28, 1, 3, 1, 6, 42, 701801
937, 84, 43, 1, 4, 5, 7, 88, 617151
938, 75, 44, 0, 3, 8, 7, 57, 907500
939, 100, 67, 0, 2, 10, 2, 29, 628741
940, 31, 78, 1, 2, 6, 10, 68, 750443
941, 47, 340, 0, 1, 2, 9, 41, 720415
942, 85, 329, 1, 3, 10, 10, 60, 781787
943, 94, 16, 1, 2, 10, 7, 13, 418093
944, 37, 243, 1, 1, 3, 6, 2, 456923
945, 63, 64, 0, 4, 1, 3, 63, 234172
946, 25, 31, 0, 1, 2, 7, 56, 249084
947, 5, 257, 0, 4, 7, 7, 92, 826093
948, 41, 72, 0, 1, 2, 6, 2, 15536
949, 91, 66, 1, 3, 2, 5, 36, 767963
950, 26, 204, 0, 3, 2, 7, 78, 27511
951, 24, 243, 1, 4, 6, 4, 17, 294122
952, 99, 261, 0, 2, 3, 10, 58, 786385
953, 33, 258, 1, 2, 7, 2, 2, 329448
954, 92, 59, 1, 2, 6, 8, 69, 830603
955, 12, 255, 0, 2, 10, 2, 52, 271589
956, 67, 250, 1, 4, 4, 6, 93, 391821
957, 68, 322, 1, 1, 7, 5, 83, 813973
958, 35, 147, 1, 3, 8, 8, 81, 730633
959, 17, 315, 0, 3, 1, 9, 30, 927764
960, 59, 93, 0, 4, 7, 6, 3, 68899
961, 45, 144, 1, 4, 2, 4, 37, 861241
962, 4, 79, 0, 3, 5, 4, 78, 461288
963, 16, 30, 1, 1, 6, 9, 37, 341071
964, 5, 79, 0, 2, 7, 4, 28, 108564
965, 66, 323, 0, 4, 4, 5, 39, 150596
966, 89, 327, 1, 2, 5, 9, 8, 161171
967, 56, 15, 1, 2, 5, 7, 23, 942955
968, 100, 176, 1, 1, 6, 9, 48, 106408
969, 91, 26, 1, 2, 5, 1, 98, 943423
970, 15, 243, 1, 3, 8, 9, 43, 649947
971, 65, 183, 0, 3, 9, 9, 19, 839543
972, 79, 322, 1, 4, 4, 3, 8, 988692
973, 0, 32, 1, 4, 7, 9, 60, 788578
974, 63, 183, 0, 3, 2, 6, 76, 66466
975, 88, 293, 1, 4, 4, 7, 97, 744572
976, 91, 173, 0, 1, 5, 6, 10, 445491
977, 56, 40, 0, 1, 1, 1, 99, 256073
978, 97, 182, 1, 4, 5, 6, 93, 636564
979, 63, 83, 1, 2, 9, 6, 73, 474919
980, 71, 53, 0, 1, 10, 4, 96, 77987
981, 35, 154, 0, 2, 9, 1, 33, 235635
982, 24, 337, 1, 3, 8, 4, 100, 637619
983, 92, 311, 1, 3, 9, 1, 11, 814411
984, 95, 338, 1, 4, 1, 4, 57, 316964
985, 41, 43, 0, 1, 7, 5, 24, 879051
986, 32, 157, 0, 3, 5, 7, 84, 889494
987, 4, 294, 1, 3, 10, 4, 23, 631027
988, 41, 329, 1, 4, 3, 3, 61, 982839
989, 90, 230, 1, 3, 5, 6, 75, 787056
990, 84, 262, 1, 4, 9, 5, 1, 916657
991, 36, 115, 0, 1, 6, 5, 14, 811967
992, 38, 333, 0, 3, 5, 3, 64, 943597
993, 29, 27, 0, 3, 5, 9, 94, 544802
994, 30, 345, 1, 3, 7, 4, 32, 383730
995, 22, 21, 0, 2, 4, 10, 23, 100261
996, 14, 180, 0, 1, 7, 5, 51, 483133
997, 11, 331, 0, 2, 9, 8, 54, 390375
998, 75, 180, 1, 3, 10, 3, 51, 959629
999, 33, 43, 1, 4, 3, 10, 6, 812991
